# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:07,Class A,230187320,56.812182,11.893847,Under way using engine,,7.7,339.0,333.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 02:42:37,Class A,230187320,57.126153,11.690183,Under way using engine,,7.0,340.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:42:47,Class A,230187320,57.12646,11.690038,Under way using engine,,6.8,340.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:42:47,Class A,230187320,57.12646,11.690038,Under way using engine,,6.8,340.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:42:57,Class A,230187320,57.126725,11.689868,Under way using engine,,6.8,344.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:42:57,Class A,230187320,57.126725,11.689868,Under way using engine,,6.8,344.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:06,Class A,230187320,57.127027,11.689695,Under way using engine,,6.8,338.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:06,Class A,230187320,57.127027,11.689695,Under way using engine,,6.8,338.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:17,Class A,230187320,57.127355,11.689488,Under way using engine,,6.8,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:17,Class A,230187320,57.127355,11.689488,Under way using engine,,6.8,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:27,Class A,230187320,57.127685,11.68927,Under way using engine,,6.8,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:27,Class A,230187320,57.127685,11.68927,Under way using engine,,6.8,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:37,Class A,230187320,57.127968,11.689147,Under way using engine,,6.9,353.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:37,Class A,230187320,57.127968,11.689147,Under way using engine,,6.9,353.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:47,Class A,230187320,57.128267,11.688972,Under way using engine,,6.8,344.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:47,Class A,230187320,57.128267,11.688972,Under way using engine,,6.8,344.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:57,Class A,230187320,57.128553,11.688807,Under way using engine,0.0,6.6,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:43:57,Class A,230187320,57.128553,11.688807,Under way using engine,0.0,6.6,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:06,Class A,230187320,57.128827,11.688673,Under way using engine,0.0,6.7,341.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:06,Class A,230187320,57.128827,11.688673,Under way using engine,0.0,6.7,341.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:17,Class A,230187320,57.129162,11.688493,Under way using engine,,6.9,341.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:17,Class A,230187320,57.129162,11.688493,Under way using engine,,6.9,341.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:27,Class A,230187320,57.129462,11.688347,Under way using engine,,6.8,344.0,331.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:27,Class A,230187320,57.129462,11.688347,Under way using engine,,6.8,344.0,331.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:37,Class A,230187320,57.129758,11.688165,Under way using engine,,6.8,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:37,Class A,230187320,57.129758,11.688165,Under way using engine,,6.8,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:48,Class A,230187320,57.130047,11.687973,Under way using engine,,6.7,346.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:48,Class A,230187320,57.130047,11.687973,Under way using engine,,6.7,346.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:57,Class A,230187320,57.130338,11.687812,Under way using engine,,6.6,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:44:57,Class A,230187320,57.130338,11.687812,Under way using engine,,6.6,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:08,Class A,230187320,57.130655,11.687577,Under way using engine,0.0,6.7,341.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:08,Class A,230187320,57.130655,11.687577,Under way using engine,0.0,6.7,341.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:17,Class A,230187320,57.130935,11.687443,Under way using engine,,6.9,352.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:17,Class A,230187320,57.130935,11.687443,Under way using engine,,6.9,352.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:27,Class A,230187320,57.13122,11.687217,Under way using engine,,6.9,344.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:27,Class A,230187320,57.13122,11.687217,Under way using engine,,6.9,344.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:38,Class A,230187320,57.131543,11.686988,Under way using engine,,6.8,337.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:38,Class A,230187320,57.131543,11.686988,Under way using engine,,6.8,337.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:48,Class A,230187320,57.131848,11.686803,Under way using engine,,6.9,339.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:48,Class A,230187320,57.131848,11.686803,Under way using engine,,6.9,339.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:57,Class A,230187320,57.132125,11.686638,Under way using engine,,7.0,341.0,335.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:45:57,Class A,230187320,57.132125,11.686638,Under way using engine,,7.0,341.0,335.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:08,Class A,230187320,57.132468,11.68643,Under way using engine,,7.1,347.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:08,Class A,230187320,57.132468,11.68643,Under way using engine,,7.1,347.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:17,Class A,230187320,57.13274,11.686232,Under way using engine,,7.1,340.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:17,Class A,230187320,57.13274,11.686232,Under way using engine,,7.1,340.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:27,Class A,230187320,57.133055,11.68603,Under way using engine,,7.2,340.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:27,Class A,230187320,57.133055,11.68603,Under way using engine,,7.2,340.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:38,Class A,230187320,57.133398,11.68583,Under way using engine,,7.2,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:38,Class A,230187320,57.133398,11.68583,Under way using engine,,7.2,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:48,Class A,230187320,57.133703,11.68561,Under way using engine,0.0,7.2,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:48,Class A,230187320,57.133703,11.68561,Under way using engine,0.0,7.2,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:57,Class A,230187320,57.133985,11.685407,Under way using engine,0.0,7.3,338.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:46:57,Class A,230187320,57.133985,11.685407,Under way using engine,0.0,7.3,338.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:08,Class A,230187320,57.134343,11.68521,Under way using engine,0.0,7.4,343.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:08,Class A,230187320,57.134343,11.68521,Under way using engine,0.0,7.4,343.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:17,Class A,230187320,57.134618,11.685017,Under way using engine,0.0,7.2,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:17,Class A,230187320,57.134618,11.685017,Under way using engine,0.0,7.2,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:27,Class A,230187320,57.134942,11.684835,Under way using engine,,7.4,341.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:27,Class A,230187320,57.134942,11.684835,Under way using engine,,7.4,341.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:38,Class A,230187320,57.135292,11.684612,Under way using engine,0.0,7.2,341.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:38,Class A,230187320,57.135292,11.684612,Under way using engine,0.0,7.2,341.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:48,Class A,230187320,57.135602,11.684427,Under way using engine,,7.1,347.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:48,Class A,230187320,57.135602,11.684427,Under way using engine,,7.1,347.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:57,Class A,230187320,57.135885,11.684247,Under way using engine,,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:47:57,Class A,230187320,57.135885,11.684247,Under way using engine,,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:08,Class A,230187320,57.13619,11.684028,Under way using engine,,7.1,339.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:08,Class A,230187320,57.13619,11.684028,Under way using engine,,7.1,339.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:15,Class A,230187320,57.13619,11.684028,Under way using engine,,7.1,339.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:15,Class A,230187320,57.13619,11.684028,Under way using engine,,7.1,339.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:17,Class A,230187320,57.136485,11.683905,Under way using engine,,7.2,346.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:17,Class A,230187320,57.136485,11.683905,Under way using engine,,7.2,346.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:27,Class A,230187320,57.136828,11.683688,Under way using engine,,7.2,339.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:27,Class A,230187320,57.136828,11.683688,Under way using engine,,7.2,339.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:38,Class A,230187320,57.137182,11.68351,Under way using engine,,7.2,347.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:38,Class A,230187320,57.137182,11.68351,Under way using engine,,7.2,347.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:48,Class A,230187320,57.137498,11.683312,Under way using engine,,7.3,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:48,Class A,230187320,57.137498,11.683312,Under way using engine,,7.3,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:57,Class A,230187320,57.137775,11.683157,Under way using engine,,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:48:57,Class A,230187320,57.137775,11.683157,Under way using engine,,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:08,Class A,230187320,57.138118,11.682942,Under way using engine,,7.1,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:08,Class A,230187320,57.138118,11.682942,Under way using engine,,7.1,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:17,Class A,230187320,57.138405,11.682782,Under way using engine,,7.2,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:17,Class A,230187320,57.138405,11.682782,Under way using engine,,7.2,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:27,Class A,230187320,57.13868,11.682593,Under way using engine,0.0,7.1,334.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:27,Class A,230187320,57.13868,11.682593,Under way using engine,0.0,7.1,334.0,332.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:38,Class A,230187320,57.139022,11.682382,Under way using engine,,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:38,Class A,230187320,57.139022,11.682382,Under way using engine,,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:48,Class A,230187320,57.139335,11.682193,Under way using engine,0.0,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:48,Class A,230187320,57.139335,11.682193,Under way using engine,0.0,7.1,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:57,Class A,230187320,57.139625,11.682012,Under way using engine,,7.3,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:49:57,Class A,230187320,57.139625,11.682012,Under way using engine,,7.3,340.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:08,Class A,230187320,57.139993,11.68179,Under way using engine,,7.2,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:08,Class A,230187320,57.139993,11.68179,Under way using engine,,7.2,342.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:17,Class A,230187320,57.140277,11.681593,Under way using engine,0.0,7.2,339.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:17,Class A,230187320,57.140277,11.681593,Under way using engine,0.0,7.2,339.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:27,Class A,230187320,57.14059,11.681397,Under way using engine,0.0,7.2,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:27,Class A,230187320,57.14059,11.681397,Under way using engine,0.0,7.2,343.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:38,Class A,230187320,57.14093,11.681155,Under way using engine,,7.2,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:38,Class A,230187320,57.14093,11.681155,Under way using engine,,7.2,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:48,Class A,230187320,57.141253,11.680968,Under way using engine,,7.3,332.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:48,Class A,230187320,57.141253,11.680968,Under way using engine,,7.3,332.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:57,Class A,230187320,57.141532,11.680785,Under way using engine,,7.1,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:50:57,Class A,230187320,57.141532,11.680785,Under way using engine,,7.1,337.0,333.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:51:08,Class A,230187320,57.14188,11.680583,Under way using engine,0.0,7.1,337.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
26/11/2024 02:51:08,Class A,230187320,57.14188,11.680583,Under way using engine,0.0,7.1,337.0,334.0,8906212,OJVB,SALLA,Cargo,No additional information,11.0,61.0,GPS,2.3,LAESOE,26/11/2024 07:30:00,AIS,54.0,7.0,8.0,3.0
