# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:01:11,Class A,212617000,55.49208,9.495033,Moored,0.0,0.0,,267.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 14:12:50,Class A,212617000,55.494642,9.585965,Under way using engine,,8.2,83.6,71.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:12:53,Class A,212617000,55.49466,9.586165,Under way using engine,,8.2,82.3,70.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:12:56,Class A,212617000,55.49469,9.586428,Under way using engine,,8.2,80.4,67.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:12:56,Class A,212617000,55.49469,9.586428,Under way using engine,,8.2,80.4,67.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:12:59,Class A,212617000,55.494718,9.586622,Under way using engine,,8.1,78.9,66.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:03,Class A,212617000,55.494748,9.586815,Under way using engine,,8.1,77.3,64.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:06,Class A,212617000,55.494792,9.587067,Under way using engine,,8.0,74.8,62.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:09,Class A,212617000,55.494828,9.58725,Under way using engine,,8.0,72.9,61.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:13,Class A,212617000,55.494868,9.58743,Under way using engine,,8.0,71.1,60.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:16,Class A,212617000,55.494912,9.58761,Under way using engine,,8.0,69.3,59.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:19,Class A,212617000,55.494973,9.587852,Under way using engine,,8.0,67.1,58.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:19,Class A,212617000,55.494973,9.587852,Under way using engine,,8.0,67.1,58.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:23,Class A,212617000,55.495045,9.588092,Under way using engine,,8.0,65.6,57.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:23,Class A,212617000,55.495045,9.588092,Under way using engine,,8.0,65.6,57.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:26,Class A,212617000,55.495093,9.588267,Under way using engine,,8.0,63.9,57.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:26,Class A,212617000,55.495093,9.588267,Under way using engine,,8.0,63.9,57.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:29,Class A,212617000,55.495147,9.588437,Under way using engine,,8.0,62.9,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:29,Class A,212617000,55.495147,9.588437,Under way using engine,,8.0,62.9,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:32,Class A,212617000,55.495202,9.588615,Under way using engine,0.0,8.0,62.0,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:32,Class A,212617000,55.495202,9.588615,Under way using engine,0.0,8.0,62.0,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:35,Class A,212617000,55.49526,9.588785,Under way using engine,0.0,8.0,61.1,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:39,Class A,212617000,55.495337,9.589015,Under way using engine,0.0,8.0,60.4,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:39,Class A,212617000,55.495337,9.589015,Under way using engine,0.0,8.0,60.4,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:43,Class A,212617000,55.495397,9.589183,Under way using engine,0.0,8.1,59.5,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:43,Class A,212617000,55.495397,9.589183,Under way using engine,0.0,8.1,59.5,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:47,Class A,212617000,55.495477,9.589412,Under way using engine,0.0,8.1,58.7,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:56,Class A,212617000,55.495683,9.58999,Under way using engine,0.0,8.3,57.8,55.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:13:56,Class A,212617000,55.495683,9.58999,Under way using engine,0.0,8.3,57.8,55.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:05,Class A,212617000,55.495882,9.590508,Under way using engine,0.0,8.4,56.4,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:05,Class A,212617000,55.495882,9.590508,Under way using engine,0.0,8.4,56.4,56.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:16,Class A,212617000,55.496102,9.591098,Under way using engine,0.0,8.5,55.8,57.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:16,Class A,212617000,55.496102,9.591098,Under way using engine,0.0,8.5,55.8,57.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:16,Class A,212617000,55.496102,9.591098,Under way using engine,0.0,8.5,55.8,57.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:26,Class A,212617000,55.496345,9.591752,Under way using engine,0.0,8.6,56.5,59.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:36,Class A,212617000,55.496538,9.592302,Under way using engine,0.0,8.8,57.4,60.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:47,Class A,212617000,55.496788,9.593053,Under way using engine,0.0,8.9,59.3,62.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:14:56,Class A,212617000,55.49697,9.593633,Under way using engine,0.0,8.9,61.0,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:15:05,Class A,212617000,55.49715,9.594223,Under way using engine,0.0,9.0,61.5,64.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:15:16,Class A,212617000,55.49735,9.594892,Under way using engine,0.0,9.0,62.6,65.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:15:26,Class A,212617000,55.49756,9.595638,Under way using engine,0.0,9.1,63.9,67.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:15:36,Class A,212617000,55.497718,9.596252,Under way using engine,0.0,9.1,65.3,68.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:15:47,Class A,212617000,55.497922,9.59707,Under way using engine,0.0,9.1,66.7,68.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:15:55,Class A,212617000,55.498053,9.597625,Under way using engine,0.0,9.2,67.3,68.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:05,Class A,212617000,55.498212,9.598323,Under way using engine,0.0,9.2,68.1,68.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:05,Class A,212617000,55.498212,9.598323,Under way using engine,0.0,9.2,68.1,68.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:15,Class A,212617000,55.498368,9.599028,Under way using engine,0.0,9.2,68.4,66.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:15,Class A,212617000,55.498368,9.599028,Under way using engine,0.0,9.2,68.4,66.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:26,Class A,212617000,55.49856,9.599798,Under way using engine,0.0,9.2,66.1,65.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:36,Class A,212617000,55.498717,9.600422,Under way using engine,0.0,9.3,65.3,65.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:36,Class A,212617000,55.498717,9.600422,Under way using engine,0.0,9.3,65.3,65.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:47,Class A,212617000,55.498922,9.601193,Under way using engine,0.0,9.3,64.8,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:47,Class A,212617000,55.498922,9.601193,Under way using engine,0.0,9.3,64.8,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:55,Class A,212617000,55.49909,9.601807,Under way using engine,0.0,9.3,63.8,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:16:55,Class A,212617000,55.49909,9.601807,Under way using engine,0.0,9.3,63.8,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:05,Class A,212617000,55.499283,9.602477,Under way using engine,0.0,9.4,62.4,62.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:15,Class A,212617000,55.499488,9.603152,Under way using engine,0.0,9.4,61.7,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:15,Class A,212617000,55.499488,9.603152,Under way using engine,0.0,9.4,61.7,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:26,Class A,212617000,55.499717,9.60391,Under way using engine,0.0,9.5,62.1,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:36,Class A,212617000,55.499903,9.604537,Under way using engine,0.0,9.5,62.6,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:36,Class A,212617000,55.499903,9.604537,Under way using engine,0.0,9.5,62.6,63.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:47,Class A,212617000,55.500125,9.605305,Under way using engine,0.0,9.5,63.0,62.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:55,Class A,212617000,55.500312,9.605927,Under way using engine,0.0,9.5,62.3,62.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:17:55,Class A,212617000,55.500312,9.605927,Under way using engine,0.0,9.5,62.3,62.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:05,Class A,212617000,55.500533,9.606607,Under way using engine,,9.6,60.3,66.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:15,Class A,212617000,55.500735,9.607302,Under way using engine,,9.6,62.5,70.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:17,Class A,212617000,55.500753,9.607373,Under way using engine,,9.6,63.4,71.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:22,Class A,212617000,55.500858,9.607812,Under way using engine,,9.6,66.2,72.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:23,Class A,212617000,55.500873,9.607885,Under way using engine,,9.6,66.2,72.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:23,Class A,212617000,55.500873,9.607885,Under way using engine,,9.6,66.2,72.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:26,Class A,212617000,55.500922,9.608108,Under way using engine,,9.6,67.9,73.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:29,Class A,212617000,55.500968,9.608333,Under way using engine,,9.6,68.6,73.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:36,Class A,212617000,55.501065,9.608782,Under way using engine,,9.7,69.0,76.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:36,Class A,212617000,55.501065,9.608782,Under way using engine,,9.7,69.0,76.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:43,Class A,212617000,55.501172,9.609307,Under way using engine,,9.7,70.1,80.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:47,Class A,212617000,55.501222,9.609613,Under way using engine,,9.7,71.9,83.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:47,Class A,212617000,55.501222,9.609613,Under way using engine,,9.7,71.9,83.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:50,Class A,212617000,55.501253,9.609845,Under way using engine,,9.7,73.1,84.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:50,Class A,212617000,55.501253,9.609845,Under way using engine,,9.7,73.1,84.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:53,Class A,212617000,55.501282,9.61008,Under way using engine,,9.6,75.7,85.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:53,Class A,212617000,55.501282,9.61008,Under way using engine,,9.6,75.7,85.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:55,Class A,212617000,55.501305,9.610315,Under way using engine,,9.6,77.0,86.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:55,Class A,212617000,55.501305,9.610315,Under way using engine,,9.6,77.0,86.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:59,Class A,212617000,55.50133,9.610628,Under way using engine,,9.6,79.5,87.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:18:59,Class A,212617000,55.50133,9.610628,Under way using engine,,9.6,79.5,87.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:02,Class A,212617000,55.501343,9.610865,Under way using engine,,9.6,81.6,87.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:05,Class A,212617000,55.501358,9.6111,Under way using engine,,9.6,82.4,88.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:05,Class A,212617000,55.501358,9.6111,Under way using engine,,9.6,82.4,88.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:09,Class A,212617000,55.501372,9.611413,Under way using engine,,9.6,83.9,88.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:09,Class A,212617000,55.501372,9.611413,Under way using engine,,9.6,83.9,88.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:13,Class A,212617000,55.501382,9.611648,Under way using engine,0.0,9.6,84.9,88.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:13,Class A,212617000,55.501382,9.611648,Under way using engine,0.0,9.6,84.9,88.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:15,Class A,212617000,55.501388,9.611883,Under way using engine,0.0,9.6,85.4,89.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:15,Class A,212617000,55.501388,9.611883,Under way using engine,0.0,9.6,85.4,89.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:19,Class A,212617000,55.501397,9.6122,Under way using engine,0.0,9.6,86.1,89.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:19,Class A,212617000,55.501397,9.6122,Under way using engine,0.0,9.6,86.1,89.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:22,Class A,212617000,55.501403,9.612437,Under way using engine,0.0,9.7,86.8,89.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:22,Class A,212617000,55.501403,9.612437,Under way using engine,0.0,9.7,86.8,89.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:26,Class A,212617000,55.501405,9.61275,Under way using engine,0.0,9.7,87.4,90.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:26,Class A,212617000,55.501405,9.61275,Under way using engine,0.0,9.7,87.4,90.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
26/11/2024 14:19:33,Class A,212617000,55.501418,9.61331,Under way using engine,0.0,9.7,87.9,90.0,9148166,5BSZ4,FRANCISCA,Other,No additional information,12.0,89.0,GPS,3.5,SZCZECIN,27/11/2024 14:00:00,AIS,76.0,13.0,4.0,8.0
